0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
50071.51210969484,49810.363420230555,50109.604795347375,49852.68973011912,50331.426464416334,50385.70117216572,49945.90076653741,49795.32190704604,49956.922157820765,50332.63834968105,50364.22739013241,50032.47579687628,49992.73440671824,50198.53862827499,50124.72357840869,50002.72667111406,50160.65720325798,50289.14907982768,50139.38446201087,49956.985439180324,50211.70366964035,50418.74644919528,50545.68084201356,50220.58925953588,50065.126643618154,50007.48825358531,50236.520707817916,49892.9765842885,49729.25906074748,50402.72163089172,50340.91628512174,50029.113501838205,50497.24102268121,50923.429676224136,50586.08348685043,50417.15749866374
49923.96582515159,49811.59909835456,49618.58803194738,49810.30927284375,50202.79937325698,50338.02104809123,49910.58737196617,49837.26395144895,50264.80386946631,50364.036551639845,50392.83537504834,49967.63466171813,50242.30488274415,50038.68271473326,50042.01613684221,49885.96214599292,50124.08322101489,50451.73644047735,50100.04939471206,49790.330773771624,50354.515509669654,50500.87838326598,50475.69007879824,50241.44153131413,50430.10678716141,50165.10827858673,50027.323183561646,49895.87160491848,50188.18517744324,50578.16305676306,50197.28657251692,50068.777498813295,50552.15806663603,50744.47680479198,50685.616882966395,50444.6276885093
49815.43010275659,49994.17936591865,50153.68739217687,49835.61908419705,50210.80719431321,50489.11072319528,49959.8709066454,49878.689662244185,50099.02210795613,50375.29985987407,50254.41748944501,50012.19810883098,49989.50114123666,50296.527666937225,50309.946607042526,49694.261710446604,50009.45345944757,50436.37837674805,49959.14505695752,49597.41579027474,50394.008172013644,50609.981418712196,50543.50953052544,50133.37811327773,50199.7900996284,50032.43341942814,50262.18477734897,50216.72423411562,49999.62069866899,50305.99870968451,50333.099839028175,50161.98918070489,50496.30212431375,50762.06922744048,50644.51235850314,50077.95125002197
50068.304048847596,50063.748075689604,49928.45102752376,49775.165436377785,50152.37672922079,50362.280004124,50076.01480313896,50013.60439243187,50248.31451319102,50384.754663611486,50388.2133117049,49997.365530000294,50217.44718521568,50060.698335638575,50268.9575214286,49739.17050293654,50188.92151214571,50286.16407146465,50081.24922021503,49881.44012620041,50419.761303521154,50439.60965260364,50441.944544174105,50240.301321949424,50413.57892668064,50029.538689409026,50157.712996475624,49826.1361508823,50216.87084065652,50645.1997261641,50266.269302648434,50107.3213915827,50606.992065596525,50631.2008831792,50771.02891709804,50337.04498510982
49348.11011528407,49940.53706465957,49975.70045567309,49812.30431015489,50263.54653571749,50517.48054509911,50104.67650015217,49871.39976673251,50025.217097370405,50382.18698666819,50319.7978629027,49991.77370375237,50185.718055025514,50133.9559005678,50177.17062589809,49770.455691474934,50259.13853186487,50401.39035465501,50197.75296015577,49932.13883041268,50299.8056419833,50548.85253145912,50488.26335424648,50063.52269361741,50486.452037871764,50051.3548501438,50161.02544549782,49902.73278369267,50338.29391129187,50550.73855690663,50407.195184737306,50215.97089319816,50477.47062692905,50746.11192182587,50705.48740377638,50287.948451642944
49869.19694879451,49850.91428543398,50103.822063688065,49624.75714730112,50160.37931663102,50529.04003904775,50083.61539392891,49940.6505177454,50246.02568821224,50660.78024894766,50257.17086926593,50174.0367606135,50386.14061218951,50017.3874389723,50050.84503296572,49829.37731244611,50111.90311207507,50431.00315406696,50092.34149930885,49942.225868188936,50290.41682294454,50555.80310435901,50484.902762219106,50342.185435234955,50162.096232538795,50100.241014977,50210.885169080975,49866.513461895796,49926.95796476798,50761.45499278563,50456.126814680974,50281.539933403415,50678.22927412001,50595.94888461509,50774.206677062946,50171.93804598761
50056.3898438257,49947.0622277275,50025.29798216336,50028.26648169507,49945.22173142034,50423.6911382909,50070.39085258482,49853.55249079384,50094.027401992236,50301.69722508956,50303.7152529436,50036.59756501018,50215.40180752369,49995.39366339128,50156.89350636981,49811.98865786859,50180.29421787992,50671.42626970674,49943.01102486226,49992.51026892132,50472.595422289196,50376.25365242984,50753.707639549626,50085.586327838064,50196.03458733616,50255.359510384325,50268.47405084417,49718.331037238386,50198.1859580449,50489.76219930021,50471.79467816118,50109.882204862624,50548.91421252152,50681.42043711878,50538.14328324539,50361.55053094213
49925.5724354871,50024.26290493708,50108.91647463542,49902.020945826116,50103.434458253774,50216.518349185244,50061.31576108591,49692.472688389826,50081.07020561466,50331.551228619,50159.20161103493,49963.13797400683,50074.948519714395,50118.23614704072,50315.96703881124,49857.14125881815,50161.73162837672,50262.71955179987,50135.93450237728,50043.086430555966,50443.26835882788,50455.231522660055,50427.479586979476,50253.78589600025,50168.071676758176,49657.60736036816,50183.39349031425,49898.84183761712,50173.198393063736,50365.337511288264,50272.05086139696,50305.42845717421,50377.945124691556,50695.11122648378,50529.97754716432,50143.11244072306
49896.95943456931,49992.04562240451,50144.996698482064,49984.355749688366,50182.01334150014,50175.64828984308,49991.2093382113,50101.739647827555,50174.83456686306,50159.59990076639,50083.56311350031,50091.25036603982,50297.35599212574,50268.79211964776,50099.439548233706,49848.36948062502,50036.17559689832,50322.124250068155,50031.69080904026,50154.0004127876,50210.736461700646,50863.62991118198,50414.15251715878,50384.96060402654,50108.50965736507,50338.43365467001,50134.98896999374,49782.625810329206,50229.51729036199,50677.754002302456,50331.7238859683,50260.90765728287,50375.61458184155,50644.33136424778,50654.28941019522,50298.28789255465
49982.99917246837,49822.208227367904,49898.8570790555,49856.58417922774,50172.23152855257,50193.23986400513,50027.27100473015,49711.87741148559,50179.47382179672,50233.75063815944,50430.453914271995,50158.83497339977,50311.31019916589,50096.54324371616,50388.995596650646,50037.24863560343,49954.83169409564,50431.99651319882,50246.60159596483,49996.55924955409,50417.16125646756,50328.716444196754,50376.97218489779,50320.95142677051,50303.5525180068,50152.79574999602,50306.39759818981,49892.45046550959,50203.77849572331,50568.77432308901,50439.393300274605,50279.5866820967,50333.42778013891,50827.421044685085,50765.01273744149,50270.09770409553
49964.23302289018,49804.657862967186,50153.67158013108,49698.92060357746,50295.24369724431,50482.249059254485,49922.57769664039,49802.48232576368,50009.143739399056,50362.500704518774,50263.96230891303,49486.792461764184,50105.249126551804,50018.63609449277,50153.59607240284,49783.88496919829,50225.112630727774,50172.7862171667,50071.1873919581,49880.47340325367,50198.479842273686,50445.03244899815,50489.05361585939,50196.33691578463,49710.63074578074,49820.08520734147,50271.03395007592,49870.19486299618,50174.95460794936,50658.23739831485,50346.72044856676,50097.418528987444,50565.11785479859,50916.57593535229,50648.75729883908,50354.82372319156
49868.91181326169,49983.62245261293,50359.78343133018,49926.703264513824,50046.776261376675,50133.42284122588,49944.01592768708,50318.73595836268,50298.95572175769,50395.983037437734,50220.366975288234,49855.16314885013,49946.7503468899,50185.51900009606,50262.26918885666,49910.219021065874,50173.30661467693,50372.23931248839,49964.28764463257,50178.14227689833,50417.912232984156,50544.67711516829,50454.03222185888,50361.6263250294,50140.28525731046,50358.61554239339,50351.59460249586,49846.244263883906,50604.36591698826,50562.809895280225,50328.899461680696,50343.90214116523,50715.68565244726,50686.80900531486,50562.553288060764,50119.67340162175
49893.25532236772,49887.82509443373,50084.78488797929,49856.17723217492,50027.76363308717,50254.38695243175,49869.02247564864,49821.08317706139,50003.186201427685,50390.63855616229,50301.91323484924,50178.13128851547,50250.885547531216,49843.28301188278,50198.473584243366,50168.76550704668,50046.58543734951,50335.16381712069,50134.55702856133,49904.018176057914,50294.71579876115,50638.080484821636,50370.925649630444,50227.788577522355,50239.06021881267,50222.9321853624,50283.68370704527,49857.12475623012,50256.48317908094,50612.38618693636,50161.87271020103,50191.394969366615,50491.31474267027,50745.83565261674,50946.24860128645,50289.65639197718
49851.516603485754,49933.408639898094,50020.42483130137,49931.20279457382,50010.30700442847,50504.24662481374,49957.20271136538,49630.68466618793,49889.99482916577,50457.14598684897,50334.022033602756,50112.63387869039,50174.29819257198,49949.04099689093,50023.41699005677,49867.90030633684,50152.36419561145,50503.15918555741,50175.655447122735,49793.35727129624,50307.62867999624,50656.04618815144,50484.20181517271,50351.617870591195,50252.98357867415,50096.24446477037,50237.962698996846,49923.85152150394,50388.541998035194,50472.24704344066,50371.071385334966,50176.276558657286,50461.871053180264,50807.15494985851,50790.52715176469,50318.76916469861
49949.97622017368,49626.986367485435,50091.23557033347,49993.50616435878,50201.412431714314,50171.910778784084,49995.65632011622,49867.57188239742,49976.93445224257,50315.69080045201,50279.65590875545,50126.32433907267,50060.96789636842,50099.4634851087,50175.93684396774,49981.428593452685,50146.12744804586,50397.71234656149,50420.51642955179,49961.953441733494,50396.86414870065,50391.95981114452,50490.914805724795,50289.50620710806,50068.511810550706,50071.02570387358,50172.99400966441,50003.72517494125,50650.484370420934,50379.64098813866,50423.581128128586,50191.103426258764,50755.66602292775,50886.991739085315,50740.59793715874,50224.78417386026
49852.682621086366,49916.1044275154,50170.29216248854,49911.37450662512,50102.393413502374,50604.17966038747,50096.8272949851,49815.72120212918,50154.393986561205,50281.95982847487,50254.86023790461,50189.43719825803,50141.9477109555,50011.76994762045,50248.72846137586,50036.31671738788,50000.24761280463,50196.59570440727,50088.73521472751,50211.629157586365,50429.99026703199,50623.835051924674,50502.69143031372,50218.20819448532,50098.51130196684,50236.42412278076,50193.95694607521,49937.10396340528,50280.538208244085,50444.509127298836,50343.99613339406,50346.263005964094,50566.01580099304,50790.441519988686,50598.89243984479,50321.59459109315
49932.69829983548,49985.3929967921,50061.81183774633,49641.23003089091,50124.812768051794,50202.4075580692,50101.890432548644,49675.29964708726,50130.59656562839,50411.509607428714,50317.16327637499,50159.85973092904,50046.655647205254,49997.842427437696,50035.090657999266,49761.905920722034,50210.600478456035,50512.99896747718,50166.358742996534,49748.29727702919,50283.369132799526,50461.52771120921,50439.11849027152,50322.79943856626,50344.86659319449,50166.050685404945,50228.19435478833,49962.50183264151,50127.206761958,50582.81033552123,50404.77698903035,50259.675952185935,50564.64849378986,50536.72348202766,50419.0451276592,50381.44456376101
49969.072697228,49694.22451737493,50117.3595334246,49777.31401300345,50201.32723229309,50463.70890528346,50104.82852676102,49880.84960989501,50019.14188602035,50384.648735494404,50401.70940380312,50100.39773943797,50118.85353390865,50059.93362630274,50123.03975758926,49722.44802375613,50162.184687293375,50363.11937905032,50224.090466631365,49918.67442967596,50150.93490183144,50562.23558277174,50461.875502155395,50383.251844721424,50153.80638800955,50287.53661630764,50364.06945785588,49983.226484301405,50383.165127737564,50598.94681611186,50369.26520907209,50622.26714589983,50482.26146623664,50852.85971851826,50681.13493459231,50284.290161546414
49999.01398920845,49829.76158057992,50000.550273987086,49793.37375503065,50046.049075011855,50108.35751591539,50222.268580597665,49860.97621043232,49706.07447890623,50189.5515447845,50251.93192239931,50019.797783773545,50235.22874503863,50218.611919907475,50239.41602024801,49765.38487088382,50214.39098186006,50444.83018054533,50156.89453092576,49895.54076887086,50051.34494886531,50424.584018038324,50497.01471639613,50187.45125775067,50181.82331926275,50181.25481863083,50148.0835344677,49858.9488087997,50316.26797769728,50635.39680306094,50935.322829810386,50359.422775875326,50589.50036900391,50690.851105767244,50573.62170554303,50286.53539185136
49747.42912627268,49822.82911768693,50089.97202692862,49841.684807506215,50167.68006197069,50239.97527189639,49917.247265199396,50024.086375037354,50129.82681309676,50293.54899089974,50164.66958250848,49865.61004399535,50084.655507134936,50357.49913828429,50070.3754263218,49733.44107522698,49963.144275708975,50476.03664505903,50127.63997315961,50198.940589686856,50040.71535344543,50786.364403952684,50424.24674949619,50208.32726295449,50174.22432817179,50216.57240517887,50155.43581174404,49972.37660214324,50283.94310698578,50531.45127504722,50359.296354465216,50337.12606283936,50663.498880821535,50774.00861212463,50535.84560555037,50158.33886302242
49905.21769387284,50059.23712966528,50026.082493731876,49851.71138366049,50025.54641151505,50356.654509550564,50074.86348444365,49852.74719557085,50118.77143995505,50229.08866972024,50115.178147171544,50271.605632188664,50189.09729382202,50070.11969077845,50113.09108918083,49778.61736994954,50165.6841067789,50372.10235819102,50239.31365945915,50122.84737023945,50340.141077660104,50558.46311719357,50392.05373729158,50316.56336288978,50198.35546539662,50255.80549096273,50184.951761953525,49955.27414344517,50169.406450769544,50465.94264920019,50220.52224418288,50209.53866399714,50634.33425923734,50672.695526595715,50381.53167294186,50315.266186710855
50065.955384436726,49984.96476515225,50137.29772415489,49745.543993092826,49965.81347272984,50393.88546568205,49708.38186464723,49659.46387702593,50133.63914577264,50245.49864274269,50267.47712967935,50128.92221492604,49631.413620875166,50090.83051834919,50210.37441506476,49790.81582060482,50095.46644289197,50090.63904350552,50277.903745568714,49932.679411815254,50360.26023270824,50617.546556965346,50569.52199468741,50172.83549553209,50306.90472132067,50091.06107933224,50179.54339910133,49820.96511767076,50125.27388073694,50551.90295134951,50257.26400613665,50196.36440393769,50720.04593936798,50621.83058793834,50726.166287592816,50092.583100586286
49708.678215887936,49937.556936975605,50147.87155478833,49861.948385075455,50240.978620029906,50197.89585786746,50122.63889430085,49691.6153982851,50054.38758476698,50240.10944720303,50325.47211446018,50111.383811862936,50027.08896081059,49920.22438883638,50240.343207542275,49791.48618332521,50162.47293006221,50054.67199703954,49980.64990444241,50085.6289120835,50400.268155813996,50788.77267424512,50685.8750027175,50199.993962215536,50196.3088107091,50175.13184007699,50114.63451924026,49939.00371454932,50291.659664837505,50527.63633636277,50194.51132178446,50238.44800035074,50590.07059687082,50702.08369763949,50754.136391720545,50358.29688067944
50066.050389618875,49914.12167665165,50079.2411149764,49839.15063017234,49941.29859132648,50382.22667173791,50062.846119297734,49837.611473220684,50090.5230030512,50352.6597961533,50431.610403448714,50007.95538056371,50148.47986576973,50070.92944197877,50134.840967239536,49871.65295552126,50078.66990224498,50339.20048456681,50204.15124381606,50124.66480650034,50312.55930642431,50603.47033799009,50176.40934241925,50111.280449305246,50318.05602188928,50101.313016355205,50216.44355771542,49940.83786208677,50270.618360131586,50426.51978624403,50356.23556156549,49974.635580410315,50620.48363001901,50666.41132590037,50669.55489145264,50452.142478846
49918.07331620982,49893.865069715976,50141.17430969974,49430.109067532365,50204.6866592598,50376.40925678708,50033.57725962734,49778.17421217988,50066.178723700636,50400.45280840551,50287.90579272804,50125.82969838862,50147.8715749123,50100.94017875104,50233.160192312054,49840.828151373185,50259.99620160785,50443.850069016065,50224.075207080314,49735.92918374037,50383.39204267123,50614.57723761526,50390.72532555578,50230.67503430972,50292.47510324752,50117.82549426601,50138.67801168825,49727.03177025449,50399.253244043946,50412.33250694943,50349.82318802862,50335.53887473297,50484.48119163973,50824.39175673099,50542.685735290856,50344.94734865587
49938.622932599465,49915.14938334195,50074.285078340516,50127.248785098534,50156.996853916455,50348.6445588754,50356.6489480046,49928.39648496733,50129.26684728258,50035.94566968907,50163.304558912096,50266.67626110889,50255.14060228004,50130.58490653656,50328.53193766988,49881.390477916386,50212.7887120699,50454.087605005334,50114.109037600116,49906.2975727884,50304.04635049895,50357.37192361944,50388.50774468839,50172.32920588158,50265.17158511645,50006.21659027158,50026.87370989773,49915.216002392,50254.3722194778,50657.72827163984,50417.17613531004,50274.21706583996,50454.86418012739,50806.117827118345,50741.86207816953,50352.03397331534
49843.35743989864,50083.50425504011,50019.43240213127,50009.561923906724,50209.11247208024,50325.64584097867,49839.95943907425,49955.23502232642,50188.277836563786,50250.98918699002,50382.28613214023,49762.054509501366,50120.03526663081,50127.07682840554,50179.801467662575,50103.311203640915,49983.52571470574,50249.85708160716,50153.59932967341,50064.59083179724,50369.0456470043,50663.74898505964,50536.260468772714,50094.5720897387,49995.51293510479,50245.72802295355,50127.41610860646,50058.873045899694,50362.994928645094,50673.779688283925,50210.76972822137,50199.96250068422,50602.27719167233,50669.47098637012,50574.01777066171,50188.315725851615
49795.49641867811,49975.73039039476,49509.1481001528,49913.638571065836,50175.65568320196,50219.15932137883,49974.51196291614,49869.54863123726,50147.80992727343,50563.56579558513,50161.26218230209,49954.80019443584,49985.527904598435,50089.468013478276,50148.78625088441,49840.678408770815,50049.21945080033,50225.890384876395,49961.89878456987,50172.29692069875,50319.90489552424,50781.16444763862,50362.53258059267,50120.355576231996,50089.9460235908,50342.42113990311,50171.85727700086,49996.077855453455,49960.83897263517,50699.848088966195,50229.92843868975,50226.409411791574,50496.87813208774,50614.1888359107,50612.49691474125,50167.65274091879
49763.747321394556,49965.412484228225,50196.95266669075,49784.811364735455,50129.94752523098,50305.89684443248,50103.255599028744,49869.153012931594,50560.28350076934,50389.86257382945,50174.7011792203,49949.38719555697,49992.73607613292,50059.13752401464,50332.274761114495,49947.706994783955,50130.664822568375,50444.3413939881,50033.789555533775,49925.09970739809,50431.912284991435,50561.34483319382,50488.07153855093,50120.944455260025,50134.89913839953,50202.91881882515,50273.230330603816,49861.36823196398,50050.095497748895,50514.345567494755,50270.96994057808,50250.68806563421,50670.0252825796,50590.278690790095,50568.46485746146,50168.74370018867
49813.447199658556,49998.6963805735,49807.04860069489,49861.94501154203,50022.112228421865,50418.77716493723,50072.121864437104,49695.81549244689,50062.62209565388,50409.45892990291,50320.64843331877,50247.5243315884,50114.14213943094,50041.0896685887,50280.001271072564,49770.91310841686,50295.97852972361,50425.822266424184,50209.59996808996,50106.73109694502,50283.902700046594,50512.183984074734,50503.83232505076,50347.30144471591,50249.12791988344,50477.39641540031,50083.75919433504,49873.057761028715,50331.299789997334,50489.981646081345,50396.20616012416,50316.68256670875,50418.80531371808,50793.98387946626,50642.64089524498,50322.735298895524
49827.50043132265,49841.87531569527,50162.715469973984,49741.90247898874,50109.973907141015,50395.78983557841,50085.02921049096,49674.505153632614,50178.804637191606,50412.65035000695,50164.867253511155,50050.22140423556,50095.1311802692,49983.647124677496,50203.63817847479,49916.661386912965,50182.00128249173,50180.28154864758,50580.29125742935,49882.715370928105,50391.05974502898,50829.663017743944,50545.90014204396,50275.262621443086,50178.87900477387,50115.22859575765,50304.172432261636,49999.10791285565,50288.0313484908,50477.54080237613,50395.171534617446,50257.78013333335,50831.165186196115,50694.957628183045,50934.12792637318,50180.55885986015
49817.57048305075,50239.64932116846,50111.78109163453,49872.957355220846,50132.07291388075,50264.44488971496,50042.73359327541,49785.66911341272,50173.662093952094,50534.6658956575,50323.6839855127,49998.00486724489,50103.52569613774,50255.349554287015,50410.50821989869,49967.63236113308,50024.49663377666,50246.32075617128,49980.2114161669,49954.84130461719,50315.4790455149,50559.67499160065,50440.981354890355,50207.77518791623,50246.908473531235,50075.250733575274,50211.55615391666,50018.759704496275,50282.3687012972,50532.70628420122,50182.403170849575,50246.45333439884,50660.51971749897,50820.89569439432,50659.669954592384,50206.07583122283
49917.93119344299,49984.61545121246,50006.786483392694,49700.20316027137,49886.21796977413,50342.794009311256,49871.37185040661,49853.018608305974,50101.10223101681,50267.04297708079,50364.08225049952,50270.21063941497,50258.61616927689,50205.20065774761,50456.669042670044,49824.642839405715,50211.13972539228,50451.172685926234,50289.34620199905,50056.76039685471,50421.56677845852,50407.331724990065,50487.87513824823,50073.05707958661,49990.53688042743,50334.373239646535,50208.69135313015,49868.68046625233,49772.37250151721,50557.624489526366,50524.10365945372,50111.89479265464,50553.537103698574,50801.4793264225,50344.5547394957,50182.81231305189
50024.93913873506,49995.09862686517,49909.036326779205,49819.00586320619,50104.98637440984,50562.4779940055,50022.82863506154,49730.58962419951,50037.177647074444,50270.0243517655,50208.92567656727,49991.295465701136,50151.658804552244,50211.58941515394,50082.70932232447,49830.37286322207,50027.72207735838,50435.45376234902,50219.12903095517,50125.7351390162,50359.33244127989,50617.89080727975,50387.8582406536,50304.609042478805,50246.76634476788,50075.36756244217,50244.49299024933,49702.532268410694,50384.1586047704,50553.69659906543,50382.83705544293,49936.2988352106,50428.38030278472,50781.452132056555,50552.1714772463,50241.95348907692
50027.716542224,49884.45536956428,50004.09645432656,49868.150129612644,50157.99374465185,50627.44178419678,50125.46695618429,49583.52875547171,49941.90701711579,50338.08457674421,50257.41843404956,50060.263515753664,50015.431597979674,50083.413467836785,50115.30440329606,49901.99354389138,50316.70151948878,50344.39320884577,50138.399721642425,49963.75751303786,50347.552462312175,50563.3881068813,50599.60923609358,50354.930322151224,50120.643577029274,49989.76774666,50327.893038114475,49842.79289391724,50396.394755305,50433.242996103865,50131.43472083673,50183.740938083305,50572.99288002354,50664.557449340646,50675.38540042942,50327.356046957815
49933.850632311405,49747.96879754922,50210.992870253045,49718.144453272565,50061.29854765133,50479.269346663306,50015.975970542066,49679.575931592306,50004.50035317408,50341.25219334709,50116.991017267304,50145.26959168859,50305.82280562238,50281.15852424954,50012.29914173308,49619.4420066533,50253.49995121961,50445.832067557756,50079.30765890836,49886.30674312558,50445.87467194696,50726.09418252571,50437.222471671834,50367.34605428342,50421.35297613892,50219.74605081506,50074.96574918524,49870.19908342346,50358.64318716752,50593.86072929115,50315.00882803782,50336.0548656397,50639.84256483467,50687.6124903632,50773.438237513044,50464.197082059676
49589.45829896639,49962.58370702536,49961.347661807915,49907.747777057266,50255.870284893856,50393.23380998775,49837.226098227,49897.022354766,50148.52086848738,50424.57972099046,50213.06948250003,50135.813692787255,50112.88282627322,50499.92773002842,50348.26357892599,49951.40974221893,50378.785868315565,50182.45704914238,50339.41062071418,49791.43932336078,50419.23669553597,50595.628696421576,50624.80751688378,50341.07649888688,50184.09445880695,50103.865695584966,50163.92843842703,49936.26791507142,50346.43271013737,50453.17244233729,50228.698158309504,50087.00461704349,50764.86474685602,50927.43009914768,50460.14219461611,50270.61250607011
49927.289938103764,49940.80199940763,50102.7266494183,49904.99278820772,50136.528050802975,50383.688985498084,50066.91034550389,49820.15893569174,50084.9732257988,50224.7983651454,50353.53598325694,50132.085814034894,50009.221210591066,50118.011754664105,50349.91550403953,49995.57919291083,50257.402023602495,50142.584716504825,50074.89898427548,50155.90586781809,50551.754723643506,50842.10061153355,50378.55825981086,50050.52685005123,50105.94407768768,50210.587178703936,50246.092459196065,50148.07739810177,50162.154881310154,50665.52261480052,50428.845729890716,50339.39833124456,50545.00702127192,50788.26047347104,50678.398243194,50263.89990154789
49913.05758129182,49871.19585455805,50122.38907899412,49664.50833126418,50267.19630139009,50315.82789765101,49944.78240570757,49785.330723784224,50081.94750819231,50409.85362732626,50158.529674519275,49838.06495498643,50326.093067500486,50317.64714932929,49997.15281318216,49988.756861626825,50202.94828410539,50506.092688649136,50122.13563163997,50019.340677873515,50360.881344845926,50533.68626744549,50193.53106002327,50250.243975521036,50417.72228740526,50291.32285494533,50356.82064683047,49888.83219549771,50302.714058790334,50556.38144433391,50425.78475216589,50165.47882908336,50465.55827806081,50820.88545820231,50499.24053943461,50254.41420528547
49838.78666438442,50033.24650828229,50132.476946841045,49769.78682437753,49938.64877634564,50346.05887798786,49903.35409424065,49585.57207922378,50080.5208585392,50395.61480427194,50240.87858335053,50056.75556937582,50323.674764558455,49975.462097839816,50240.01160640314,49899.572117921474,50037.10947521712,50247.72104488314,50162.00761922613,49997.97351313539,50301.77857009571,50579.32247749311,50619.48537162913,50257.547042676364,50422.76691721295,50068.63155430989,50229.80848452025,49962.78449395313,50069.237020847366,50508.66408246491,50356.48818028894,50405.41183782038,50729.95278592318,50637.874502664585,50569.31017394259,50319.31678814552
49980.68845644355,49878.63672587537,50018.75747015987,49786.421616849635,50198.63657849084,50544.49755221035,50130.361894398935,49755.79211363297,49897.297710838466,50281.77694227115,50371.63316915376,50073.50715874252,50086.396479648254,50044.43889269488,50276.93943597766,49822.07393367011,50084.688551039835,50331.85626319169,50088.07297785507,50266.005564019266,50244.51014653961,50625.130840456644,50766.01517725794,50351.13769372721,50206.678205452634,50154.17630932496,50294.593319870764,49791.13581653306,50273.2875737833,50709.80576856768,50369.448216675424,50220.2000844547,50423.953706411405,50679.90827172757,50487.83905960109,50280.973990010694
50132.97862534438,49919.04943996115,50030.5145227671,49908.03307666196,50006.95378299666,50238.60274411823,50128.57639350356,49881.67202270687,50026.337212831466,50306.906214389244,50268.86384395268,50087.20399605584,50383.15198199694,49972.76674166765,50152.306697087355,49804.3105612923,50111.33020601518,50525.535287929095,50211.20311397379,49801.91929104195,50258.079098717266,50346.93123107167,50470.90405704446,50014.38683350811,50324.60033475904,50109.74857182543,49580.228414638805,49718.158097389285,50244.87078626498,50574.71478737598,50487.46709145295,50275.262300305236,50412.05432806067,50662.967616096976,50475.18569784347,50176.673035489854
49724.63444960195,49959.64190745889,50275.43188879077,49968.28425231253,50174.53968916229,50284.34088290439,50084.75760290344,49607.339535985615,50128.9074028184,50503.058872583664,50252.739984053675,49981.96171137093,50082.693300953775,49985.635248239036,50776.6725455024,50087.46455161232,50029.04518688676,50359.368912158156,50062.9694785219,49801.007367364546,50291.87701556593,50746.01738806995,50482.666591664936,50145.721375849724,50150.51021246327,50196.968291446276,50127.81035951752,49871.902362482004,50309.6918831613,50453.61945550088,50083.684390472175,50378.69564466227,50729.75773966856,50781.43284390367,50628.622545054925,50155.11861056333
49939.348161748734,49825.3110146567,50159.00064577942,49679.28492934207,50047.766829339,50327.37486637823,49932.510340600486,49886.99150967894,50078.761110325904,50223.21758138195,50181.50781839511,49925.14804933198,49870.02854383263,50014.6499269604,50260.60936841321,49745.17605294351,50191.14903234222,50336.998421758595,50046.70785468081,49988.47552754969,50446.315908851066,50469.43088451608,50391.66986561962,50127.150598597415,50252.8052519346,50375.79986255641,50120.783497678356,49913.28815326897,50258.15668184914,50559.36646574162,50225.37312459111,50342.593921258485,50607.01374376594,50751.76829358865,50476.6330805776,50193.53252899009
49840.04637547673,49834.766066925324,50192.92039530672,49917.56435263132,50223.052070816964,50438.89131482855,49951.56643515435,49749.0011626923,50135.17355804575,50857.92628063202,50634.606005869726,49885.5520589578,50127.85229574033,50144.44316675183,50285.00613791449,49500.39888038235,50211.17031933568,50399.48418437014,50007.18058857839,49950.407164864766,50351.00277464038,50647.01735367517,50533.513630271664,50311.21083984961,50126.63403417963,50221.0082242226,50181.319224342085,49840.3022038371,50388.49701905224,50453.67753767815,50430.30507382944,50284.08466816983,50368.01940057876,50979.19424425154,50718.20977989867,50266.0288458983
49903.69384231294,50010.435924712576,50199.51880513202,49944.24869711873,50200.383867803685,50119.59394861591,50106.201908017574,49684.65116552643,50294.9443327457,50282.32559452344,50185.20870099736,50008.865167224314,50215.50792776754,50110.01043122676,50269.532161523864,49907.62162326805,50096.91497483215,50028.98052961643,50160.975571852374,50037.22055985846,50340.93910184738,50712.069311106774,50394.55788952416,50196.79561291086,50333.91211331868,49873.69332545411,50280.86047591889,49852.65821683883,50311.514641654765,50523.37036609015,50175.69410036838,50289.13529022875,50640.23530165358,50942.41505994439,50462.96050699481,50243.38775781111
49891.820455185516,49831.53366529898,50093.18338398897,49891.71120513074,50161.6279010201,50337.95019155066,50039.2616611293,49840.368551038606,50051.248642536986,50325.463037648195,50221.895136300605,50083.48924482781,49916.35387895873,49948.323038486174,50190.6855510858,50072.91017159106,50247.721705746386,50335.385563970805,50127.794906066556,49887.49776260782,50246.47911709897,50496.40710071593,50472.80805362367,50154.74341422397,50253.43918639164,49992.77763207893,50275.30795989498,49950.202637306385,50351.4538685411,50505.28992804716,50277.20689374231,50052.74640698625,50332.40950675792,50787.34261502194,50708.87637199791,50175.934682350584
49858.51081135529,49832.19378373791,50163.981667626955,49734.875064406915,50131.73047274926,50407.507896875075,49958.19135286957,49583.401049956155,50067.592722129324,50195.68861512749,50376.40988024356,49951.63236221859,50129.95384397292,50155.91986235038,50135.43974483428,49758.66828063633,50489.62635904473,50469.313413688404,50102.64077976623,49984.333186530086,50384.78368104179,50571.44015921662,50511.124781557985,50268.55630661229,50181.87101861165,50249.522725672075,50138.11639862562,49840.46346264665,50306.6333845878,50558.43330744612,50419.3202538639,50046.978064386756,50525.78130152703,50894.2229401739,50575.17861561986,50175.15639695116
